PMID,Title,Abstract,Journal,Date,Types,DOI,PubMed_Link,PMC_Link
29281806,Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue.,"The objective of this study was to develop an injectable and biocompatible hydrogel that can deliver a cocktail of therapeutic biomolecules (secretome) secreted by human adipose-derived stem cells (hASCs) to the peri-infarct myocardium. Gelatin and Laponite(R) were combined to formulate a shear-thinning, nanocomposite hydrogel (nSi Gel) as an injectable carrier of secretome (nSi Gel+). The growth factor composition and the pro-angiogenic activity of the secretome were tested in vitro by evaluating the proliferation, migration and tube formation of human umbilical endothelial cells. The therapeutic efficacy of the nSi Gel + system was then investigated in vivo in rats by intramyocardial injection into the peri-infarct region. Subsequently, the inflammatory response, angiogenesis, scar formation, and heart function were assessed. Biocompatibility of the developed nSi Gel was confirmed by quantitative PCR and immunohistochemical tests which showed no significant differences in the level of inflammatory genes, microRNAs, and cell marker expression compared to the untreated control group. In addition, the only group that showed a significant increase in capillary density, reduction in scar area and improved cardiac function was treated with the nSi Gel+. Our in vitro and in vivo findings demonstrate the potential of this new secretome-loaded hydrogel as an alternative strategy to treat myocardial infarction. STATEMENT OF SIGNIFICANCE: Stem cell based-therapies represent a possible solution to repair damaged myocardial tissue by promoting cardioprotection, angiogenesis, and reduced fibrosis. However, recent evidence indicates that most of the positive outcomes are likely due to the release of paracrine factors (cytokines, growth factors, and exosomes) from the cells and not because of the local engraftment of stem cells. This cocktail of essential growth factors and paracrine signals is known as secretome can be isolated in vitro, and the biomolecule composition can be controlled by varying stem-cell culture conditions. Here, we propose a straightforward strategy to deliver secretome produced from hASCs by using a nanocomposite injectable hydrogel made of gelatin and Laponite(R). The designed secretome-loaded hydrogel represents a promising alternative to traditional stem cell therapy for the treatment of acute myocardial infarction.",Acta biomaterialia,2018 Mar 15,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",S1742-7061(17)30791-2,https://pubmed.ncbi.nlm.nih.gov/29281806/,
28532899,"Nanodiamond-based injectable hydrogel for sustained growth factor release: Preparation, characterization and in vitro analysis.","Nanodiamonds (NDs) represent an emerging class of carbon nanomaterials that possess favorable physical and chemical properties to be used as multifunctional carriers for a variety of bioactive molecules. Here we report the synthesis and characterization of a new injectable ND-based nanocomposite hydrogel which facilitates a controlled release of therapeutic molecules for regenerative applications. In particular, we have formulated a thermosensitive hydrogel using gelatin, chitosan and NDs that provides a sustained release of exogenous human vascular endothelial growth factor (VEGF) for wound healing applications. Addition of NDs improved the mechanical properties of the injectable hydrogels without affecting its thermosensitive gelation properties. Biocompatibility of the generated hydrogel was verified by in vitro assessment of apoptotic gene expressions and anti-inflammatory interleukin productions. NDs were complexed with VEGF and the inclusion of this complex in the hydrogel network enabled the sustained release of the angiogenic growth factor. These results suggest for the first time that NDs can be used to formulate a biocompatible, thermosensitive and multifunctional hydrogel platform that can function both as a filling agent to modulate hydrogel properties, as well as a delivery platform for the controlled release of bioactive molecules and growth factors. STATEMENT OF SIGNIFICANCE: One of the major drawbacks associated with the use of conventional hydrogels as carriers of growth factors is their inability to control the release kinetics of the loaded molecules. In fact, in most cases, a burst release is inevitable leading to diminished therapeutic effects and unsuccessful therapies. As a potential solution to this issue, we hereby propose a strategy of incorporating ND complexes within an injectable hydrogel matrix. The functional groups on the surface of the NDs can establish interactions with the model growth factor VEGF and promote a prolonged release from the polymer network, therefore, providing a longer therapeutic effect. Our strategy demonstrates the efficacy of using NDs as an essential component for the design of a novel injectable nanocomposite system with improved release capabilities.",Acta biomaterialia,2017 Aug,"Journal Article; Research Support, N.I.H., Extramural",S1742-7061(17)30307-0,https://pubmed.ncbi.nlm.nih.gov/28532899/,
28501713,An in situ photocrosslinkable platelet rich plasma - Complexed hydrogel glue with growth factor controlled release ability to promote cartilage defect repair.,"The repair of articular cartilage injury is a great clinical challenge. Platelet-rich plasma (PRP) has attracted much attention for the repair of articular cartilage injury, because it contains various growth factors that are beneficial for wound repair. However, current administration methods of PRP have many shortcomings, such as unstable biological fixation and burst release of growth factors, all of which complicate its application in the repair of articular cartilage and compromise its therapeutic efficacy. In this study, based on our previously reported photoinduced imine crosslinking (PIC) reaction, we developed an in situ photocrosslinkable PRP hydrogel glue (HNPRP) through adding a photoresponsive hyaluronic acid (HA-NB) which could generate aldehyde groups upon light irradiation and subsequently react with amino groups, into autologous PRP. Our study showed that HNPRP hydrogel glue was cytocompatible and could be conveniently and rapidly prepared in situ, forming a robust hydrogel scaffold. In addition, our results demonstrated that HNPRP hydrogel not only achieved controlled release of growth factors, but also showed strong tissue adhesive ability. Therefore, HNPRP hydrogel was quite suitable for cartilage defect regeneration. Our further in vitro experiment showed that HNPRP hydrogel could promote the proliferation and migration of chondrocytes and bone marrow stem cells (BMSCs). In vivo testing using a rabbit full-thickness cartilage defect model demonstrated that HNPRP hydrogel could achieve integrative hyaline cartilage regeneration and its therapeutic efficacy was better than thrombin activated PRP gel. STATEMENT OF SIGNIFICANCE: In this study, we have developed a photocrosslinkable platelet rich plasma (PRP) - complexed hydrogel glue (HNPRP) for cartilage regeneration. The in situ formed HNPRP hydrogel glue showed not only the controlled release ability of growth factors, but also strong tissue adhesiveness, which could resolve the current problems in clinical application of PRP. Furthermore, HNPRP hydrogel glue could promote integrative hyaline cartilage regeneration, and its reparative efficacy for cartilage defect was better than thrombin activated PRP gel. This study provided not only an effective repair material for cartilage regeneration, but also developed an advanced method for PRP application.",Acta biomaterialia,2017 Oct 15,Journal Article,S1742-7061(17)30303-3,https://pubmed.ncbi.nlm.nih.gov/28501713/,
28069504,pH-sensitive peptide hydrogel for glucose-responsive insulin delivery.,"Glucose-responsive system is one of important options for self-regulated insulin delivery to treat diabetes, which has become an issue of great public health concern in the world. In this study, we developed a novel and biocompatible glucose-responsive insulin delivery system using a pH-sensitive peptide hydrogel as a carrier loaded with glucose oxidase, catalase and insulin. The peptide could self-assemble into hydrogel under physiological conditions. When hypoglycemia is encountered, neighboring alkaline amino acid side chains are significantly repulsed due to reduced local pH by the enzymatic conversion of glucose into gluconic acid. This is followed by unfolding of individual hairpins, disassembly and release of insulin. The glucose-responsive hydrogel system was characterized on the basis of structure, conformation, rheology, morphology, acid-sensitivity and the amount of consistent release of insulin in vitro and vivo. The results illustrated that our system can not only regulate the blood glucose levels in vitro but also in mice models having STZ-induced diabetes. STATEMENT OF SIGNIFICANCE: In this report, we have shown the following significance supported by the experimental results. 1. We successfully developed, characterized and screened a novel pH-responsive peptide. 2. We successfully developed a novel and biocompatible pH-sensitive peptide hydrogel as glucose-responsive insulin delivery system loaded with glucose oxidase, catalase and insulin. 3. We successfully confirmed that the hydrogel platform could regulate the blood glucose level in vitro and in vivo. Overall, we have shown enough significance and novelty with this smart hydrogel platform in terms of biomaterials, peptide chemistry, self-assembly, hydrogel and drug delivery. So we believe this manuscript is suitable for Acta Biomaterialia.",Acta biomaterialia,2017 Mar 15,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(17)30016-8,https://pubmed.ncbi.nlm.nih.gov/28069504/,
27403884,"Compositional tuning of epoxide-polyetheramine ""click"" reaction toward cytocompatible, cationic hydrogel particles with antimicrobial and DNA binding activities.","The ""click"" characteristics of nucleophilic opening of epoxide have recently been exploited for the development of a functional hydrogel particle system based on commercially available bisepoxide and triamine polyetheramine monomers. Key features of these particles include high cationic charges and responsiveness to temperature, pH, and oxidation. Despite these advantages, the cytocompatibility of these particles must be considered prior to use in biomedical applications. Here we demonstrate that, by introducing a diamine polyetheramine as a comonomer in the ""click"" reaction, and tuning its molar ratio with the triamine monomer, cationic nanoparticles with improved cytocompatibility can be prepared. The reduced cytotoxicity is primarily due to the hydrophilic backbone of the diamine comonomer, which has polyethylene glycol as a primary component. The resulting nanoparticles formed from the diamine comonomer exhibited a lower surface charge, while maintaining a comparable size. In addition, the responsiveness of the nanoparticles to temperature, pH, and oxidation was conserved, while achieving greater colloidal stability at basic pH. Results from this study further demonstrated that the nanoparticles were able to encapsulate Nile red, a model for hydrophobic drug molecules, were effective against the bacteria Staphylococcus aureus, and were capable of binding DNA through ionic complexation. Based on the results from this work, the use of diamine comonomers significantly reduces the cytotoxicity of similarly developed hydrogel nanoparticles, allowing for numerous biomedical applications, including nanocarriers for therapeutic agents with poor water solubility, treatment of bacterial infection, and non-viral vectors for gene therapy. STATEMENT OF SIGNIFICANCE: In recent years significant attention has been placed on the development of nanocarriers for numerous biomedical applications. Of particular interest are cationic polymers, which contain high positive surface charges that allow binding of numerous therapeutic agents. Unfortunately, the advantages of cationic polymers for binding, are often negated by the tendency of these polymers to be cytotoxic. Previous studies have developed highly responsive cationic hydrogel nanoparticles, which meet several of the criteria for biomedical applications, but were acutely cytotoxic. In this work, cationic hydrogel nanoparticles, with significantly improved cytocompatibility, were synthesized using simple, green epoxy chemistry. In addition, the ability of these nanoparticles to maintain a small size (<500nm), bind DNA, encapsulate hydrophobic drugs, and kill bacteria was maintained.",Acta biomaterialia,2016 Oct 1,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.",S1742-7061(16)30327-0,https://pubmed.ncbi.nlm.nih.gov/27403884/,
27142255,Protein diffusion characteristics in the hydrogels of poly(ethylene glycol) and zwitterionic poly(sulfobetaine methacrylate) (pSBMA).,"Nonfouling materials such as neutral poly(ethylene glycol) (PEG) and zwitterionic poly(sulfobetaine methacrylate) (pSBMA) are ideal biocompatible materials for drug, especially protein drug delivery. The interaction behavior of protein between the nonfouling materials could cause great impact on their future applications, such as controlled release drug delivery systems. In this work, we investigated the diffusion behavior of the fluorescence-labeled model proteins (bovine serum albumin (BSA) and lysozyme (LYZ)) in nonfouling PEG, pSBMA and mixed PEG-SBMA hydrogels (SBMA:PEG 4:1, SBMA:PEG 1:4). It was observed that these four hydrogels showed varied diffusion behavior for either negatively charged BSA or positively charged LYZ due to protein-polymer interaction and the free water content in hydrogel matrix. The relatively stronger interaction between protein-PEG than protein-pSBMA could increase protein loading efficiency and control release rate by changing ratio of PEG to SBMA in the hybrid hydrogel. Moreover, it is further demonstrated the free water (freezable water) content in low cross-linked hydrogel, not the equilibrium water content (EWC), is a more accurate parameter to reflect the diffusion behavior of protein molecules. Thus, these results together provide new insights of the interactions between protein molecules and nonfouling polymers as well as the bio applications of the nonfouling polymeric hydrogels. STATEMENT OF SIGNIFICANCE: This work shows that the relative stronger interaction between protein-PEG than protein-pSBMA could increase protein loading efficiency and control release rate by the change ratio of PEG to SBMA in the hydrogel, while the free water (freezable water) content in low cross-linked hydrogel, not the equilibrium water content (EWC), is a more accurate parameter to reflect the diffusion behavior of protein molecules. The impact of this work (i) gains some new insights of the interactions between protein molecules and nonfouling polymer matrixes for protein drug delivery; (ii) prompts to apply the weak PEG-protein interactions to protein drug loading and release; (iii) provides a new fundamental understanding of free water in hydrogel for protein diffusion.",Acta biomaterialia,2016 Aug,Journal Article,S1742-7061(16)30207-0,https://pubmed.ncbi.nlm.nih.gov/27142255/,
26022968,A novel injectable thermoresponsive and cytocompatible gel of poly(N-isopropylacrylamide) with layered double hydroxides facilitates siRNA delivery into chondrocytes in 3D culture.,"Hybrid hydrogels composed of poly(N-isopropylacrylamide) (pNIPAAM) and layered double hydroxides (LDHs) are presented in this study as novel injectable and thermoresponsive materials for siRNA delivery, which could specifically target several negative regulators of tissue homeostasis in cartilaginous tissues. Effectiveness of siRNA transfection using pNIPAAM formulated with either MgAl-LDH or MgFe-LDH platelets was investigated using osteoarthritic chondrocytes. Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) was used as an endogenous model gene to evaluate the extent of silencing. No significant adverse effects of pNIPAAM/LDH hydrogels on cell viability were noticed. Cellular uptake of fluorescently labeled siRNA was greatly enhanced (>75%) in pNIPAAM/LDH hydrogel constructs compared to alginate, hyaluronan and fibrin gels, and was absent in pNIPAAM hydrogel without LDH platelets. When using siRNA against GAPDH, 82-98% reduction of gene expression was found in both types of pNIPAAM/LDH hydrogel constructs after 6 days of culturing. In the pNIPAAM/MgAl-LDH hybrid hydrogel, 80-95% of GAPDH enzyme activity was reduced in parallel with gene. Our findings show that the combination of a cytocompatible hydrogel and therapeutic RNA oligonucleotides is feasible. Thus it might hold promise in treating degeneration of cartilaginous tissues by providing supporting scaffolds for cells and interference with locally produced degenerative factors.",Acta biomaterialia,2015 Sep,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(15)00242-1,https://pubmed.ncbi.nlm.nih.gov/26022968/,
25818947,Covalently-crosslinked mucin biopolymer hydrogels for sustained drug delivery.,"The sustained delivery of both hydrophobic and hydrophilic drugs from hydrogels has remained a challenge requiring the design and scalable production of complex multifunctional synthetic polymers. Here, we demonstrate that mucin glycoproteins, the gel-forming constituents of native mucus, are suitable for assembly into robust hydrogels capable of facilitating the sustained release of hydrophobic and hydrophilic drugs. Covalently-crosslinked mucin hydrogels were generated via exposure of methacrylated mucin to ultraviolet light in the presence of a free radical photoinitiator. The hydrogels exhibited an elastic modulus similar to that of soft mammalian tissue and were sensitive to proteolytic degradation by pronase. Paclitaxel, a hydrophobic anti-cancer drug, and polymyxin B, a positively-charged hydrophilic antibacterial drug, were retained in the hydrogels and released linearly with time over seven days. After four weeks of drug release, the hydrogels continued to release sufficient amounts of active paclitaxel to reduce HeLa cell viability and sufficient amounts of active polymyxin B to prevent bacterial proliferation. Along with previously-established anti-inflammatory, anti-viral, and hydrocarbon-solubilizing properties of mucin, the results of this study establish mucin as a readily-available, chemically-versatile, naturally-biocompatible alternative to complex multifunctional synthetic polymers as building blocks in the design of biomaterials for sustained drug delivery.",Acta biomaterialia,2015 Jul,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(15)00134-8,https://pubmed.ncbi.nlm.nih.gov/25818947/,
25712390,Effective and durable genetic modification of human mesenchymal stem cells via controlled release of rAAV vectors from self-assembling peptide hydrogels with a maintained differentiation potency.,"Controlling the release of recombinant adeno-associated virus (rAAV) vectors from biocompatible materials is a novel, attractive approach to increase the residence time and effectiveness of a gene carrier at a defined target site. Self-assembling peptides have an ability to form stable hydrogels and encapsulate cells upon exposure to physiological pH and ionic strength. Here, we examined the capacity of the peptide hydrogel RAD16-I in a pure (RAD) form or combined with hyaluronic acid (RAD-HA) to release rAAV vectors as a means to genetically modify primary human bone marrow-derived mesenchymal stem cells (hMSCs), a potent source of cells for regenerative medicine. Specifically, we demonstrate the ability of the systems to efficiently encapsulate and release rAAV vectors in a sustained, controlled manner for the effective transduction of hMSCs (up to 80%) without deleterious effects on cell viability (up to 100%) or on their potential for chondrogenic differentiation over time (up to 21days). The present study demonstrates that RAD16-I is an advantageous material with tunable properties to control the release of rAAV vectors as a promising tool to develop new, improved therapeutic approaches for tissue engineering in vivo.",Acta biomaterialia,2015 May,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(15)00076-8,https://pubmed.ncbi.nlm.nih.gov/25712390/,
24954908,CO2-assisted synthesis of silk fibroin hydrogels and aerogels.,"Biocompatible and biodegradable porous materials based on silk fibroin (SF), a natural protein derived from the Bombyx mori silkworm, are being extensively investigated for use in biomedical applications including mammalian cell bioprocessing, tissue engineering and drug delivery applications. In this work, low-pressure, gaseous CO2 is used as an acidifying agent to fabricate SF hydrogels. This low-pressure CO2 acidification method is compared to an acidification method using high-pressure CO2 to demonstrate the effect of CO2 mass transfer and pressure on SF sol-gel kinetics. The effect of SF molecular weight on the sol-gel kinetics is determined using the low-pressure CO2 method. The results from these studies demonstrate that low-pressure CO2 processing proves to be a facile method for synthesizing 3-D SF hydrogels.",Acta biomaterialia,2014 Oct,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.",S1742-7061(14)00254-2,https://pubmed.ncbi.nlm.nih.gov/24954908/,
24035886,Single and dual crosslinked oxidized methacrylated alginate/PEG hydrogels for bioadhesive applications.,"A degradable, cytocompatible bioadhesive can facilitate surgical procedures and minimize patient pain and post-surgical complications. In this study a bioadhesive hydrogel system based on oxidized methacrylated alginate/8-arm poly(ethylene glycol) amine (OMA/PEG) has been developed, and the bioadhesive characteristics of the crosslinked OMA/PEG hydrogels evaluated. Here we demonstrate that the swelling behavior, degradation profiles, and storage moduli of crosslinked OMA/PEG hydrogels are tunable by varying the degree of alginate oxidation. The crosslinked OMA/PEG hydrogels exhibit cytocompatibility when cultured with human bone marrow-derived mesenchymal stem cells. In addition, the adhesion strength of these hydrogels, controllable by varying the alginate oxidation level and measured using a porcine skin model, is superior to commercially available fibrin glue. This OMA/PEG hydrogel system with controllable biodegradation and mechanical properties and adhesion strength may be a promising bioadhesive for clinical use in biomedical applications, such as drug delivery, wound closure and healing, biomedical device implantation, and tissue engineering.",Acta biomaterialia,2014 Jan,"Journal Article; Research Support, N.I.H., Extramural",S1742-7061(13)00452-2,https://pubmed.ncbi.nlm.nih.gov/24035886/,
